Planet Name,Orbital Period,Orbital Eccentricity,Orbital Inclination,Planet Radius (Earth Radii),Planet Density,Equilibrium Temperature,Insolation Flux,Transit Depth,Transit Duration,Star Mass,Effective Temperature,Star Luminosity,Star Radius,Star Age,Metallicity,Distance,Parallax,Discovery Year,Number of Photometric Measurements,Number of RV Measurements,Number of Spectroscopic Measurements,Number of Duplicated Measurements,Right Ascension,Declination,Galactic Longitude,Galactic Latitude,Planet Radius Error (Lower),Planet Radius Error (Upper),Planet Radius Limit,Star Mass Limit,Star Radius Error (Lower),Star Radius Error (Upper),Star Radius Limit,Star Age Error (Lower),Star Age Error (Upper),Star Age Limit,Star Age (Gyr)
K2-389 c,1.8039278401325742,-0.6791378258028552,-0.43642428791640553,-0.7022333332946658,0.2748157698708547,0.009578202621359898,-0.7040921467532406,-0.8727893481838785,1.0121394112633384,-0.4032197085343795,0.4490070234116807,0.106443850282325,0.2980364321131868,0.07738014931023597,-0.3487776824497877,-0.38148472347169726,0.05740821861583327,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,2.7047939890154535,-0.9949865251727061,-0.4726377792038712,-2.1610637038292158,-0.8312925994409442,0.6834297802656112,0.0,0.0,0.08413755641113352,-0.14359234495790565,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.515653740291695
K2-33 b,-0.8168256691379434,-0.6791378258028552,0.4958984593996355,0.3781885126651866,0.04093130702156553,0.19044267180851618,-0.7040921467514784,0.4298942475381129,0.5408014337504459,-1.1878936683831336,-1.8647290971507557,-0.824,0.2449192227123163,-2.248441037382166,-0.038075406914948845,-0.8378702778094101,0.6657730752508183,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.3316321605695025,-1.1552169248658386,1.713340773260726,0.5321355731551243,0.3414429577850267,-0.734910686057453,0.0,0.0,0.08413755641113352,-0.3177684935943011,0.0,-2.03354718288782,2.065217840948489,0.0,1.2909234729728603
K2-243 c,-0.22783393674111924,-0.6791378258028552,-0.43642428791640553,-0.7178507750161446,0.2995596711776894,0.2152097431446835,-0.70409214675322,-1.040772215072566,1.0121394112633384,1.1024374088939304,1.9447643882416195,0.426750138950498,0.7170118048781019,0.07738014931023597,-0.32631410074739203,-0.35555721626207315,0.028417406786890913,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.9408829855064794,-0.9060543151973507,1.4160665927180676,2.08202334202699,-0.8403796273589937,0.7757238552220708,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-1.288947918757517
K2-202 b,1.1856628371735587,-0.6791378258028552,-0.18488975437751015,-0.5708360743701841,0.06595254118677155,0.009578202621359898,-0.7040921467514784,-0.5854713171447021,-1.0273755561810767,0.1346759816845934,0.015198949461780315,-0.335190261255305,-0.05362799870084799,0.07738014931023597,1.603267938514977,-0.24635497010461516,-0.08913859149841803,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.3546785672376984,-1.2024682878069117,-2.1300351137174465,-0.6586905556757172,-0.5494019207224622,0.787523745846462,0.0,0.0,-0.26777403979997283,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.13775905690132587
K2-87 b,-0.627825815795755,-0.6791378258028552,-0.15935757977279985,0.8609401840273546,-1.451929638075012,0.6086849084556165,1.5985264585373196,0.6476042428341142,0.7600474914476844,0.7147346703072369,0.3931279204922686,-0.0976889995014887,0.7277349214594829,0.07738014931023597,2.0191693421445405,0.2498435369819744,-0.5479565934581436,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.5440358657983273,-0.3498287122748087,0.7699361421946583,-0.9687564893090496,0.5464870587654789,-0.8236868568015228,0.0,0.0,0.22579909501878723,-0.14359234495790565,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.8787833669341887
K2-325 b,-0.7486510604385427,-0.6791378258028552,0.6587535023151255,-0.6209361752565085,0.14740034820618775,-0.9554415703655657,-0.7040921467514784,1.1252568543705515,0.01790647676824133,-2.1629313333699605,-2.046240430625078,-2.04801201263518,-2.6417513371206636,0.07738014931023597,-0.038075406914948845,-0.9568592107335104,0.8630546876180646,0.7657804581858927,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,2.7047939890154535,-0.9583147460097217,-0.4712134186332131,-2.096474897849731,-0.9330263205086207,0.5519538943571082,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,2.04442294223034
K2-201 b,0.3740978690715572,-0.6791378258028552,-0.9849172000409716,-1.0621619634703574,0.8926900312063474,0.009578202621359898,-0.7040921467514784,-0.9893790520376887,-1.3516715781256436,0.1035741358804956,0.03720136422824646,-0.275939118400354,-0.1310233818769803,0.07738014931023597,0.6487609775199278,-0.6026663200337521,0.32678922329869936,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.59608767949302,-1.2132803739255966,-2.0226353480010677,-0.9260038131552677,-0.9805641140069634,1.4833288652083658,0.0,0.0,-0.7442257641382861,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.09665742949537327
K2-18 b,-0.062049589909704175,1.661544637173745,0.791892259607884,-0.5381695360211786,0.6277069674627738,-1.3937179246614326,-0.5596682351517281,0.755414114744638,-0.3821557422145245,-1.8577412265849504,-1.9252260244746453,-1.59687947882418,-2.0150254537521497,0.07738014931023597,0.5836955425731353,-1.3004089073015273,1.5518584931890262,-0.42679352218399386,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.0032601527884648,-0.6417980926601587,1.2801761755599215,2.4219557524929733,-0.2811798842074378,-0.05414010583953681,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.8314757658432212
TOI-907.01,-0.7978843269380786,-0.6791378258028552,-0.43642428791640553,1.1065612909847453,-1.5971011115678386,1.8611321328264976,-0.7040921467532114,0.37997653698782663,1.0300820853747261,0.44229752757108026,1.3283188316692711,0.75862102956709,1.2435665880655524,0.07738014931023597,-0.038075406914948845,-0.20857175694200314,-0.1278971777484285,1.905335657260524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.043559854226130575,-1.686228757405802,1.6197505159391126,-0.8048457632329404,1.02984015311079,-1.2626617514385312,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.5439930424975343
K2-155 c,-0.5259508693123622,-0.6791378258028552,0.4157090716498236,-0.4319332143915095,-0.14300762363127484,-0.7098181438868538,0.07970107028769342,0.3075278969621284,0.2417557044190192,-0.8908396564925088,-1.2948261869189832,-1.22914798835786,-1.1862144000602062,0.07738014931023597,-1.7163651885793185,-1.1332448028835607,1.1938428759924613,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.5468601674467195,-0.27509065533753135,0.7489747749387852,-0.9369223244530809,1.1696616793826156,0.09175263639915127,0.0,0.0,-0.07870054368408565,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.0175757478601084
K2-119 b,-0.692707666505372,1.2383021187384335,0.6775145076505401,-0.46357982206901693,-0.09754152789585212,-0.12465679654159713,1.4204493002510015,-0.09088540296474491,-0.19420684195102836,-0.5322307399625333,-0.850160489678659,-0.685334285796074,-0.6657085978626125,0.07738014931023597,-0.43785846683671487,-0.05384863891974794,-0.279713460953718,0.01415623131775342,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2521570683404246,-0.4043305042321876,1.0109843685804336,0.9747525769079205,-0.4251779157532891,0.09175263639915127,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.6556330687585136
K2-167 b,-0.6215375014528475,1.7762722882242261,0.22288468347035328,-0.5718056893468927,0.1657982535654799,0.8010862886246392,-0.7040921467529271,-1.0065633493833912,0.3023945648588114,0.2584294561384293,0.8380528392279547,0.436162647040756,0.8187936556572997,1.1843125464883602,-2.1873252892949324,-1.0955690778054807,1.1190996231673092,0.25354520764266303,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,2.025917761706864,-1.1346193408698786,-1.3008571253619718,-1.8947087181796873,-0.35162025525995094,0.6609387619729689,0.0,0.0,-0.4885696299729136,0.6624679300451792,0.0,0.13811275040955834,-0.2339609722154078,0.0,-0.3024932904860542
EPIC 212737443 b,-0.5171102398411845,1.661544637173745,0.47904898944583235,-0.4382150875583482,-0.1315138183880141,-0.481727680891996,-0.7040921467514784,0.0439641251287304,-0.13696883258591683,-0.7598288271072275,-0.9051696415759091,-0.7505665755342,-0.8154857502698069,0.07738014931023597,-0.9038303752969328,-0.1372984154547992,-0.1992516918090277,0.5043590629925244,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.7499071367127277,-0.9515268441753412,1.5924384736727093,1.9707782740978723,-1.0681804928122045,0.8232757076772799,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.8896751768743552
K2-146 b,-0.8719598413355923,1.5324411792343835,0.3989041809924369,-0.6970539945672146,0.49105827523443313,-0.46864148026347996,0.8167881333131429,0.8746394115432298,-1.8912686029986494,-1.9592331805522403,-1.9769415951562352,-1.82390874094432,-2.46373751542177,0.45467573568351355,-0.26979842860059766,-1.1029703960460393,1.1336086627890547,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2626953289269804,-0.34216541520834004,0.9889615403128089,0.9309021004662826,-1.7921761150036506,1.7465515089481811,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,1.0309725741122568,-0.14180560055088612,0.0,1.9046566025470915
TOI-2095 c,-0.16215885942976777,-0.6791378258028552,1.0167783365345495,-1.1050589967759354,0.04093130702156553,-1.2591752136582033,-0.4495864509732329,-0.34789091872977845,0.1615540138271323,-1.588330987900464,-1.7002650481028105,-1.459,-1.85647428488553,-1.5731191514949843,-1.424669042991312,-1.2812640223593723,1.5089052970376196,1.607372291771398,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4071583931807157,2.7161231711274207,0.0182428334365521,0.6341794078225645,-1.5575164575660825,1.438732607547231,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,-1.0,1.6261283730655667
TOI-5082.01,-0.8100308486082574,-0.6791378258028552,-0.43642428791640553,-0.4553853530108991,-0.10878091165111918,0.7871709298653881,1.8193122791908376,-0.4848299769640119,-0.657048487568619,0.22758518052158258,0.27367809344432303,-0.0896116401420434,-0.004830715671646041,0.07738014931023597,0.3914074007635746,-1.2752695209154061,1.4955463694704791,1.905335657260524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.378134868325348,-0.2341623642106544,0.8997073882050631,0.13547291516306167,-1.0289142170728216,0.7757238552220708,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.2614027961702531
TOI-5388.01,-0.8686575504698633,-0.6791378258028552,-0.43642428791640553,-0.779368639996176,0.40113613983077684,-0.4522735680121154,-0.27588939644146776,0.847589467073305,-2.562872159574751,-2.094928585663397,-1.8976479028031927,-1.88047028792916,-2.5818213809011894,0.07738014931023597,-0.038075406914948845,-1.3980622351193397,1.7742450644956955,1.905335657260524,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.136976126246191,0.23089677938369577,0.8618389233950863,2.0049133756717565,0.9323975316388493,-1.1749417668442037,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.998841444942964
K2-10 b,-0.3609176293784567,1.737172618082326,0.7436699986056459,0.04083352957374826,0.03586570784317499,-0.13488969982094415,1.4133713510102033,0.0699989468854138,0.4001484567573869,-0.02154853853815644,0.19873439151310576,-0.100884457875848,0.10752128214010667,0.07738014931023597,-0.5475806533205838,-0.33717440184524883,0.008024867223515154,-0.42679352218399386,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.0063483366137957,-0.7732583184969241,1.3159417517847376,2.1690810270261154,0.37900222116998267,-0.6352302260209203,0.0,0.0,0.22579909501878723,-0.46314315681526147,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.06496736464121414
K2-185 c,1.895789405432195,-0.6791378258028552,0.43980450170885216,-0.5286722381070778,0.00503730063259237,-0.8285224118511644,-0.7040921467514784,-0.5793545125028089,0.7937877757865482,0.1035741358804956,0.4586841990276535,-0.0902873427822717,0.018730497465020847,0.07738014931023597,-0.709100568476095,-0.35054453477952696,0.02280665352060501,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2614641633622599,-0.4644702450200243,1.0220692289584077,0.8664240919178816,-1.4451908586801858,1.2940631597925096,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.09665742949537327
K2-154 b,-0.8289089578748513,-0.6791378258028552,-0.43642428791640553,-0.7283288053634915,0.31577201313672315,-0.004081102082240603,1.442289025257244,-0.2823028114447642,-1.4110651080887924,-0.8908396564925088,-1.430854580933842,-1.01772876696043,-0.9744737971698307,0.07738014931023597,1.1849301551978677,-0.8799427040935099,0.7331661565919181,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.8797096178839088,-0.8626438893994542,1.478256356700956,2.285800193632413,-0.35162025525995094,1.0229374448351263,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.0175757478601084
K2-240 b,-0.7640255198016617,-0.6791378258028552,0.5911021418904121,-0.7230831356185827,0.30769373833144337,-0.4668908382638083,-0.7040921467514784,-0.026363123104579146,-0.8976741785702795,-1.121623571998195,-1.6608898016123737,-1.276,-1.3660513567888208,0.07738014931023597,-0.709100568476095,-1.1327266860938225,1.19284719247857,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.5106936234226465,-1.1324530911627964,1.6753317003844472,0.9954018308806644,-0.4251779157532891,1.1554830106090375,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.231849646759224
K2-7 b,-0.1468200623302209,-0.6791378258028552,-0.43642428791640553,-0.40087688476158795,-0.18390692890988752,-0.34943153263515037,-0.7040921467532448,-0.4648050981495469,1.788054806255234,0.1346759816845934,0.43294187450981053,0.404728686727511,0.0641865092923892,0.07738014931023597,-0.5475806533205838,0.6719184781777476,-0.8604261432638103,-0.42679352218399386,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.0410550168094206,-0.8304800748571964,1.2950615913499275,1.9008695664499347,0.9343463396921136,-1.1767005132429083,0.0,0.0,0.9756317485583936,-0.46314315681526147,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.13775905690132587
K2-181 b,-0.7201462192575141,-0.6791378258028552,0.2310034642324741,-0.3278681468778094,-0.28760973952026236,0.5765069286801734,-0.7040921467514784,-0.5260196041847743,-0.39173491685108897,0.1966794480505424,0.18106093809670157,-0.0125228641347907,0.28067168566901635,0.07738014931023597,1.3229440794048006,-0.06679341728226101,-0.2673615030667592,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2756525333984383,-0.5616703504770845,1.0400345533765123,0.6920654825406827,-0.4251779157532891,0.09175263639915127,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.22020648135494272
K2-342 b,1.6873468276744612,-0.6791378258028552,-0.43642428791640553,-0.7074258953162671,0.2831213939120388,0.14259172563499,-0.704092146753238,-0.8836960384143696,0.358371265915045,0.2584294561384293,0.6786821077274066,0.09264486456085,0.3150766556243319,0.07738014931023597,-0.49293636808009067,-0.5632972193023529,0.27570980053750876,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2461900851763614,-0.27856464402041353,0.9803393020451105,1.089023133950281,-1.0289142170728216,1.2940631597925096,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.3024932904860542
K2-138 f,-0.5392880793412692,1.1642503474895924,0.3276285659445026,-0.30124827043539104,-1.611105530372204,-0.09519217003756683,1.3841948371538173,-0.17831440514038646,0.029165512500697918,0.041158928541387675,-0.16247238775467543,-0.286539782976055,-0.18542916075792149,-0.49573700777466356,0.714287982859534,-0.585005407819225,0.30373094356705344,0.01415623131775342,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,2.5770283627702004,-1.0150773775323976,-0.7251345980587559,-2.0645704554835893,-0.716088326599408,1.010012641012464,0.0,0.0,-0.7442257641382861,1.0530648590507186,0.0,0.9341836687742284,0.14719587327651765,0.0,-0.01513251982035021
WASP-79 b,-0.8299464102311466,-0.6791378258028552,-0.6466404229618774,1.5752290173292822,-1.844952471829129,1.6759976455037935,-0.7040921467531959,1.5819436167382426,0.378735304056994,1.3968279510666226,2.0100108533906673,0.66447358330026,0.8378097413946467,-1.313898648356379,0.02144470381542541,-0.4246853073177466,0.10680338967852544,-1.009029039512604,-0.4634911284070809,3.050110820169247,-0.2721781592978959,0.0,-1.5435391688982327,-1.3192409367983247,1.1434098720905643,-1.5880207892388636,0.6821558219915295,-0.9477810913398735,0.0,0.0,-0.4885696299729136,0.6624679300451792,0.0,-1.713974746219379,1.707046792236421,0.0,-1.5470846940243188
K2-223 c,-0.7985414269278266,-0.6791378258028552,0.8059863222813604,-1.002121734232311,0.7843674152799249,0.8601471027787045,-0.7040921467514784,-1.0220691573142093,-0.28011637004709167,0.41178785911641363,0.5753436009007669,-0.0354256792872876,0.14891479017713727,0.07738014931023597,1.048430873795503,-0.6001067675225873,0.32355310201130305,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.9088676185116612,-1.0050805174431523,1.4585638315961964,1.8718192255648831,-1.33618253546434,1.1554830106090375,0.0,0.0,-0.07870054368408565,-0.14359234495790565,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.5045492546300082
K2-212 b,-0.6145922179796515,-0.6791378258028552,0.5498704004355605,-0.4096903008989036,-0.17211470415888364,-0.4102655285990777,0.49988410906367403,0.060569686436844086,-0.45661599685879506,-0.9895193338019268,-1.215439125811312,-0.909584028066635,-0.7771793360274467,0.07738014931023597,0.02144470381542541,-0.9675361782737671,0.8817121091783944,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.7015629185079932,-0.7430671214247909,0.356274821588732,-1.991898899394922,-0.4251779157532891,0.2591601608890722,0.0,0.0,-0.26777403979997283,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.1108625215122627
K2-258 b,-0.3662752398186292,-0.6791378258028552,-0.43642428791640553,-0.26217332152650935,-0.3777133146120006,0.28357363429191157,-0.7040921467532458,-0.6973267291564509,1.2817359784227715,0.8645907788550892,1.4860229683224564,0.272194240509094,0.6262098430242887,0.07738014931023597,-0.09692578578851337,0.5594151159304585,-0.7837650493610216,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.8906204048112156,-0.8324091368155113,1.463864833705906,2.3533734610692902,-0.35162025525995094,0.09175263639915127,0.0,0.0,-0.7442257641382861,0.6624679300451792,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-1.047028549909061
K2-381 c,1.7594737219040575,-0.6791378258028552,0.3266410084449085,-0.7230831356185827,0.30769373833144337,0.009578202621359898,-0.7040921467514784,-0.38737096976005964,-0.06533213561492798,-0.5646067471357342,-1.1040811994338193,-0.739225481278321,-0.7771793360274467,0.07738014931023597,-1.4443566948795978,-0.8109296002360061,0.6235883516893898,1.3178250462403096,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,0.4619115166598752,-1.1812871290198685,-2.024663940038367,-0.7625912512333851,-0.5494019207224622,0.573289846166547,0.0,0.0,-0.26777403979997283,0.06990359612434302,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.6898984717366654
K2-174 b,-0.3555027600632316,-0.6791378258028552,1.0450081713937025,-0.4319332143915095,-0.14300762363127484,-0.7364798874575162,1.6365824861472118,0.027796485034181112,1.2207763317286517,-0.7271808892757851,-1.120485218811474,-0.772694199239458,-0.7771793360274467,0.07738014931023597,0.538431517397649,-1.0089024637621993,0.9555966782639783,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.5638525805257675,-0.4196521444021791,0.7558819791264868,-1.125866150038116,-1.33618253546434,1.1554830106090375,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.8570531138607582
K2-268 e,1.4786291388715094,-0.6791378258028552,-0.43642428791640553,-1.1050589967759354,0.9732839473631956,0.008384997605594264,-0.7040921467514784,-0.9463182761616665,-0.5112838841809502,-0.27504779057486844,-0.4627830690698997,-0.471401710586978,-0.42565114369095414,0.07738014931023597,0.02144470381542541,-0.16234646752021126,-0.1746575634626245,0.5043590629925244,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2430201821645,-0.5381723058558027,1.0527720939301717,0.9528003271184036,-1.2304769500104902,1.438732607547231,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,0.0,0.3707822441339561
K2-177 b,1.7343840175343486,-0.6791378258028552,-0.3401091428321138,-0.6632004603030421,0.21060268912320015,0.009578202621359898,-0.7040921467532414,-0.9293157809330143,0.01790647676824133,0.8645907788550892,0.9318622885840696,0.341581506901239,0.4979188429502665,0.07738014931023597,2.5871625215532283,0.2517985830966286,-0.5492676704276397,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.5835584926743698,-0.2937067245925761,0.6910333483844814,-1.143171345863509,0.09233090801972882,0.45877466637742725,0.0,0.0,0.3501269556032634,-0.14359234495790565,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-1.047028549909061
HD 106315 c,-0.31763413816104835,1.6818907069983615,0.2279803276131081,0.19595473330783167,-1.0441523478377854,0.23973381437820848,-0.7040921467530896,-0.19279771705132231,0.7929528960014697,0.5031656329254954,1.4376680659657461,0.394543083190883,0.6141785247859584,0.2680003355052203,-1.7690484722505029,-0.9669394729707944,0.8806178043633962,0.01415623131775342,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.9230239998286514,-0.8167520490858603,1.4235270843632915,2.341294332804135,-0.21383697121845735,-0.11961664445571939,0.0,0.0,-0.07870054368408565,-0.14359234495790565,0.0,-1.0408990201798463,0.9335351698529906,0.0,-0.6216638387140011
K2-100 b,-0.8975238667521171,-0.6791378258028552,-1.4208944573785263,0.053709905210562695,-0.28133692464302035,1.8511366870567707,-0.7040921467532149,-0.29658758508284067,-1.52621645605473,0.6846422838416598,0.7218496110662826,0.249687427805302,0.5383725702776812,-1.7404266033809668,1.2537518924014046,-0.6371323815298081,0.37282783313378415,-0.2128036659945015,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-1.2649399214848298,-0.31247210148970883,0.9800867777774303,0.9298446870965047,-0.7509578175869129,0.4487062379752257,0.0,0.0,-0.26777403979997283,0.06990359612434302,0.0,-2.03354718288782,2.065217840948489,0.0,-0.8435570811378797
K2-166 b,-0.6671230228276971,-0.6791378258028552,-0.27131858409586385,-0.6259197272629675,0.15202607753367328,0.9291622432430187,-0.704092146753239,-1.0693915152400182,0.34163506884391975,0.7147346703072369,0.7479752140333638,0.458479026819939,0.9271467281685883,0.07738014931023597,0.3914074007635746,0.21902922216356982,-0.5222413087737268,0.25354520764266303,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.9097854262611791,-0.760639907965432,1.4324447587825835,2.5017821557949733,-0.4251779157532891,0.17272486441101267,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.0002815288750675065,-0.04762501246595955,0.0,-0.8787833669341887
HD 3167 e,0.7063062923838823,1.5839839978084032,-0.43642428791640553,-0.33206955810119887,-0.28133692464302035,-1.083016809402641,-0.7040921467514784,-0.25487062944513267,0.01790647676824133,-0.27504779057486844,-0.28092602740212685,-0.270025714300444,-0.1310233818769803,1.259627349053399,0.0816176943450747,-1.2550137532966856,1.4507248845868574,1.3178250462403096,2.155323140518369,-0.3277025362164212,-0.2721781592978959,0.0,-1.729314315220722,-0.7148959648330095,0.13092682531073213,-1.9655030797283308,0.024980337526646447,-0.005467759905994833,0.0,0.0,-1.370723337633547,1.51240762349535,0.0,1.1704254731215211,-1.9518959988297842,0.0,0.3707822441339561
K2-316 b,-0.925575468740339,-0.6791378258028552,-0.4019482527894441,-1.1050589967759354,0.9732839473631956,0.14066661683323348,-0.7040921467514784,-0.12038358376031322,0.01790647676824133,-1.689143174545637,-1.9403817069583813,-1.82963852570945,-2.178870040526503,0.07738014931023597,-0.038075406914948845,-0.9531276401717111,0.8565594904684789,0.7657804581858927,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.44359096656875574,-1.2151837143116344,1.6787636812835138,0.6582628093260487,-1.33618253546434,1.2940631597925096,0.0,0.0,-1.5020325500588727,1.8227613317502365,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.7048446355615174
K2-318 b,-0.5190882478799583,-0.6791378258028552,0.6649923844692895,-0.9090438218909968,0.6153895094684246,-0.8603633097799305,-0.7040921467514784,-0.3500894460809011,0.01790647676824133,-1.1878936683831336,-1.6289227077816715,-1.27696076063944,-1.3202197629178978,0.07738014931023597,-0.038075406914948845,-0.8019271519248793,0.6097152046444954,0.7657804581858927,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,-0.45760154549914145,-1.1273808829575058,1.6907845246600879,0.8800534859183223,-1.0289142170728216,0.7757238552220708,0.0,0.0,-1.0373902881580237,1.0530648590507186,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.2909234729728603
HD 75784 c,1.932703684488648,1.7788518026650004,-0.43642428791640553,1.3636306363616688,0.7949228934851434,-1.8321511607655878,-0.70409214675274,0.0013222730441430216,0.01790647676824133,1.0135057986639913,-0.7215408768154057,0.77,1.7989596024099128,0.5746149147664495,1.674203182888111,-1.0746909824102178,1.0786468121613522,0.25354520764266303,2.155323140518369,-0.3277025362164212,3.6738204122018745,0.0,-1.2463121517594073,-0.5027439727856888,1.041051690324586,0.9540830401076702,0.024980337526646447,-0.005467759905994833,0.0,0.0,-0.24360615906549238,0.06990359612434302,0.0,-0.6451393715591308,0.4649058513758488,0.0,-1.2020957962657841
EPIC 206042996 b,1.4153348141914583,-0.6791378258028552,1.4570015431065277,-0.8863398088641004,0.5775959371406114,0.009578202621359898,-0.7040921467514784,-0.16733055100396746,-0.010653192402711679,-1.171312869544795,-1.4167442071433547,-0.97996427012033,-1.5552061666701695,0.07738014931023597,-0.1202848267167556,0.16295369594626832,-0.4741578137399602,0.5043590629925244,-0.4634911284070809,-0.3277025362164212,-0.2721781592978959,0.0,2.0653463003397197,-1.062560746975979,-1.1028347155381852,-1.8686189179534263,-0.4251779157532891,0.09175263639915127,0.0,0.0,-0.4885696299729136,0.3362619620322545,0.0,0.0002815288750675065,-0.04762501246595955,0.0,1.2762425912955806
