Planet Name,Parallax,Number of Photometric Measurements,Number of Spectroscopic Measurements,Right Ascension,Declination,Galactic Longitude,Star Age Limit,Cluster
Kepler-99 b,0.275597672011975,-0.4634911284070809,-0.2721781592978959,0.6941739311779932,0.4916680512325895,-0.4904177456848377,0.0,0
Kepler-406 b,-0.27567022990066,-0.4634911284070809,-0.2721781592978959,0.5534463580576692,0.680010400938525,-0.4635534908456816,0.0,0
Kepler-407 b,-0.2055198589560367,-0.4634911284070809,-0.2721781592978959,0.4161836305214487,0.9446224466121282,-0.4108288894269992,0.0,0
LP 890-9 c,1.6147015326462448,-0.4634911284070809,-0.2721781592978959,-1.5517651238340082,-1.2878606407391682,1.1213317185148464,0.0,1
Kepler-855 b,-1.2326622492328312,-0.4634911284070809,-0.2721781592978959,0.6351530344574919,0.6044289437479039,-0.4680185154591755,0.0,0
Kepler-4 b,-0.5421409539755089,2.155323140518369,-0.2721781592978959,0.4066840985639237,0.9761707596175088,-0.403207969963154,0.0,0
TOI-1470 c,1.4013551110741311,-0.4634911284070809,-0.2721781592978959,-1.7256532172168395,1.7391096007422089,0.2128840426238583,0.0,1
Kepler-85 b,-0.8837034818915899,-0.4634911284070809,-0.2721781592978959,0.5320550463103546,0.6973991635287979,-0.4630145121843403,0.0,0
TOI-1246 d,0.4794811265893144,-0.4634911284070809,-0.2721781592978959,-0.2139294718303898,2.5151759155921893,-0.0448548266561955,0.0,0
HD 63433 d,1.7295342017609798,2.155323140518369,-0.2721781592978959,-1.3264591607728082,-0.0805639497984886,0.8944691079287278,0.0,2
HD 97658 b,1.7392380845039754,2.155323140518369,3.6742366555647386,-1.0305332518673151,-0.1365922679400738,1.0203573259214478,0.0,3
Kepler-38 b,-1.1259006964822065,-0.4634911284070809,-0.2721781592978959,0.4342662916973925,0.5401995428783072,-0.5422034766906578,0.0,0
Kepler-186 c,0.4335857597061125,-0.4634911284070809,-0.2721781592978959,0.7289220852835151,0.626197882455921,-0.4373393022404626,-1.0,0
Kepler-49 d,-0.1239913435749601,-0.4634911284070809,-0.2721781592978959,0.5644626832933689,0.4573421316451813,-0.53825474376561,0.0,0
Kepler-28 c,-0.4480291723014236,-0.4634911284070809,-0.2721781592978959,0.5605680649430821,0.5477628857354616,-0.5065186541637539,0.0,0
Kepler-36 c,-0.6085428281469335,-0.4634911284070809,-0.2721781592978959,0.5387944229132818,0.9217025794355802,-0.3929668425852689,0.0,0
HD 63433 c,1.7295342017609798,2.155323140518369,-0.2721781592978959,-1.3264591607728082,-0.0805639497984886,0.8944691079287278,0.0,2
HD 191939 c,1.3840465697262283,2.155323140518369,-0.2721781592978959,0.8219850518244801,2.197952009875722,-0.079594502786315,-1.0,2
TOI-849 b,0.1956606292820089,-0.4634911284070809,-0.2721781592978959,-1.6705614789480754,-1.3031593660391054,1.1155451069423663,0.0,1
Kepler-128 b,-0.3559009021905477,-0.4634911284070809,-0.2721781592978959,0.3379845498643316,0.6275224397640994,-0.5335944405420814,0.0,0
OGLE-2019-BLG-0362L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,-0.0223294465349895,-1.2379671533405496,-2.507010984627141,0.0,0
Kepler-432 b,-0.9489225881165484,-0.4634911284070809,-0.2721781592978959,0.5890847444251313,0.8659264252151346,-0.398412984547755,0.0,0
OGLE-2016-BLG-1093L b,-0.2772057243027166,-0.4634911284070809,-0.2721781592978959,0.0734206337493439,-1.347506676725797,1.7255573325775375,0.0,1
HD 191939 b,1.3840465697262283,2.155323140518369,-0.2721781592978959,0.8219850518244801,2.197952009875722,-0.079594502786315,-1.0,2
Kepler-20 d,-0.0286509441873566,-0.4634911284070809,-0.2721781592978959,0.4542671738466391,0.5431860478754095,-0.5358973367270485,0.0,0
Kepler-37 d,1.2795295825766575,-0.4634911284070809,-0.2721781592978959,0.3720628388480748,0.6559475288416299,-0.5151304253195972,0.0,0
Kepler-9 b,-0.7454280387509796,-0.4634911284070809,-0.2721781592978959,0.4057514630443857,0.3552303759335051,-0.6245114669752978,0.0,0
TOI-674 b,1.4636536024819886,-0.4634911284070809,-0.2721781592978959,-1.0578929175706886,-1.4009501478811794,1.4035316964325475,0.0,1
Kepler-24 c,-1.118298175311501,-0.4634911284070809,-0.2721781592978959,0.5184935642257168,0.3526498360407131,-0.5924090279408885,0.0,0
Kepler-453 b,-0.4572786389844054,-0.4634911284070809,-0.2721781592978959,0.3541788129596995,0.7572023002578174,-0.4836636623087473,0.0,0
OGLE-2014-BLG-0124L b,-0.2772057243027166,2.1776771209972106,-0.2721781592978959,0.1026800105923503,-1.2889806496998608,-2.498637200571008,0.0,2
Kepler-94 c,0.357331078728015,-0.4634911284070809,-0.2721781592978959,0.3103411501433441,0.8203676960032297,-0.4713544343726621,0.0,0
Kepler-97 c,-0.36648950490346,-0.4634911284070809,-0.2721781592978959,0.4456737764237153,0.8886217063951078,-0.4219194041406368,0.0,0
Kepler-407 c,-0.2055198589560367,-0.4634911284070809,-0.2721781592978959,0.4161836305214487,0.9446224466121282,-0.4108288894269992,0.0,0
TOI-1246 b,0.4794811265893144,-0.4634911284070809,-0.2721781592978959,-0.2139294718303898,2.5151759155921893,-0.0448548266561955,0.0,0
TOI-2076 d,1.5089976658680715,-0.4634911284070809,-0.2721781592978959,-0.6230083348249511,0.4192833068839712,-0.5811546677563497,0.0,0
TOI-1194 b,0.5982478072246016,-0.4634911284070809,-0.2721781592978959,-1.0361102322224902,2.4727943555531247,0.3657849993630944,0.0,0
TOI-2194 b,1.7621803849302515,-0.4634911284070809,-0.2721781592978959,0.7425577865665819,-1.3291503943086087,-2.2430906183215336,0.0,0
Kepler-23 b,-0.9402174153826872,-0.4634911284070809,-0.2721781592978959,0.6127465967368646,0.9364989509678664,-0.3734675847994544,0.0,0
Kepler-403 d,-0.9434377326074944,-0.4634911284070809,-0.2721781592978959,0.5066746931726147,0.7776811002791943,-0.4431937470914345,0.0,0
Kepler-507 b,-0.3447248619390121,-0.4634911284070809,-0.2721781592978959,0.6853028946190028,0.9928621118504288,-0.343427309681093,0.0,0
